"";"NOM_PROPOSICAO_SF";"NOM_PROPOSICAO_CD";"EMENTA"
"631";"PLS 444/2015";"PL 3411/2015";"ALTERA O ART. 8º DA LEI Nº 8.078, DE 11 DE SETEMBRO DE 1990, PARA DISPOR SOBRE O DEVER DO FORNECEDOR DE HIGIENIZAR OS EQUIPAMENTOS E UTENSÍLIOS UTILIZADOS NO FORNECIMENTO DE PRODUTOS OU SERVIÇOS."
"632";"PLS 450/2015";"PL 3832/2015";"ALTERA A LEI Nº 12.594, DE 18 DE JANEIRO DE 2012, PARA DISPOR SOBRE A REVISTA PESSOAL NAS UNIDADES DE INTERNAÇÃO DO SISTEMA NACIONAL DE ATENDIMENTO SOCIOEDUCATIVO (SINASE)."
"633";"PLS 462/2015";"PL 4852/2016";"ALTERA A LEI Nº 12.810, DE 15 DE MAIO DE 2013, PARA ESTENDER O PRAZO PARA O PARCELAMENTO DE DÉBITOS COM A FAZENDA NACIONAL, RELATIVOS AO PASEP – PROGRAMA DE FORMAÇÃO DO PATRIMÔNIO DO SERVIDOR PÚBLICO."
"634";"PLS 469/2015";"PL 5661/2016";"ALTERA DISPOSITIVOS DA LEI Nº 8.313, DE 23 DE DEZEMBRO DE 1991, PARA ESTENDER OS BENEFÍCIOS NELES PREVISTOS ÀS INSTITUIÇÕES PÚBLICAS DE ENSINO SUPERIOR."
"635";"PLS 470/2015";"PL 2520/2015";"ALTERA A LEI Nº 9.504, DE 30 DE SETEMBRO DE 1997, QUE ESTABELECE NORMAS PARA AS ELEIÇÕES, PARA IMPEDIR QUE ÓRGÃO DE IMPRENSA CONTRATE ENTIDADES E EMPRESAS QUE REALIZAM PESQUISAS DE OPINIÃO PÚBLICA RELATIVAS ÀS ELEIÇÕES OU AOS CANDIDATOS, PARA CONHECIMENTO PÚBLICO, QUE PRESTEM SERVIÇOS A PARTIDOS POLÍTICOS."
"636";"PLS 474/2015";"PL 2522/2015";"ALTERA A LEI Nº 9.096, DE 19 DE SETEMBRO DE 1995 (LEI DOS PARTIDOS POLÍTICOS) E A LEI Nº 9.504, DE 30 DE SETEMBRO DE 1997 (LEI DAS ELEIÇÕES), PARA INSTITUIR AS FEDERAÇÕES DE PARTIDOS POLÍTICOS."
"637";"PLS 472/2015";"PL 2521/2015";"ALTERA A LEI Nº 8.429, DE 2 DE JUNHO DE 1992, PARA PREVER QUE O AFASTAMENTO CAUTELAR DE TITULARES DE MANDATO ELETIVO SÓ POSSA SER DETERMINADO POR ÓRGÃO COLEGIADO JUDICIAL."
"638";"PLS 473/2015";"PLP 138/2015";"ALTERA A LEI COMPLEMENTAR Nº 64, DE 18 DE MAIO DE 1990, PARA ESTABELECER NOVA CONDIÇÃO DE INELEGIBILIDADE DE MAGISTRADOS E MEMBROS DO MINISTÉRIO PÚBLICO."
"639";"PEC 101/2015";"PEC 134/2015";"ACRESCENTA ARTIGO AO ATO DAS DISPOSIÇÕES TRANSITÓRIAS DA CONSTITUIÇÃO PARA RESERVAR VAGAS PARA CADA GÊNERO NA CÂMARA DOS DEPUTADOS, NAS ASSEMBLEIAS LEGISLATIVAS, NA CÂMARA LEGISLATIVA DO DISTRITO FEDERAL E NAS CÂMARAS MUNICIPAIS, NAS TRÊS LEGISLATURAS SUBSEQUENTES."
"640";"PEC 102/2015";"PEC 181/2015";"ALTERA O INCISO XVIII DO ART. 7º DA CONSTITUIÇÃO FEDERAL, PARA DISPOR SOBRE A LICENÇA-MATERNIDADE EM CASO DE PARTO PREMATURO."
"641";"PLS 480/2015";"PL 2523/2015";"ALTERA O ART. 36-A DA LEI Nº 9.504, DE 30 DE SETEMBRO DE 1997, PARA TRATAR DA PRÉ-CANDIDATURA."
"642";"PLS 67/1991";"PL 1814/1991";"EXIGE AUTORIZAÇÃO PREVIA DO MINISTERIO DA SAUDE E DO ORGÃO AMBIENTAL  
FEDERAL PARA A IMPORTAÇÃO DE RESIDUOS PARA RECICLAGEM INDUSTRIAL E    
OUTROS FINS, EM CONFORMIDADE COM O ARTIGO 225 DA CONSTITUIÇÃO         
FEDERAL.                                                              
"
"643";"PLS 487/2015";"PL 5656/2016";"MODIFICA A CONSOLIDAÇÃO DAS LEIS DO TRABALHO (CLT), APROVADA PELO DECRETO-LEI Nº 5.452, DE 1º DE MAIO DE 1943, E A LEI Nº 8.213, DE 24 DE JULHO DE 1991 (PLANO DE BENEFÍCIOS DA PREVIDÊNCIA SOCIAL), PARA DISPOR SOBRE A CONCESSÃO DA LICENÇA-MATERNIDADE AO SEGURADO DA PREVIDÊNCIA SOCIAL EM CASO DE FALECIMENTO DA GENITORA."
"644";"SCD 12/2015";"PL 6582/2009";"DISPÕE SOBRE A NOMEAÇÃO DE CANDIDATOS APROVADOS EM CONCURSOS PÚBLICOS NO ÂMBITO DA ADMINISTRAÇÃO PÚBLICA FEDERAL.
"
"645";"ECD 3/2015";"PL 7903/2014";"INSTITUI O DIA NACIONAL DA AMAZÔNIA AZUL."
"646";"PLS 67/1996";"PL 3057/1997";"RESTRINGE A VENDA DE ESTEROIDES OU PEPTIDEOS ANABOLIZANTES E DA       
OUTRAS PROVIDENCIAS.                                                  
"
"647";"PLS 497/2015";"PL 3750/2015";"DISPÕE SOBRE OS RESERVATÓRIOS DE ACUMULAÇÃO DE RECURSOS HÍDRICOS EM RIOS DE DOMÍNIO DOS ESTADOS E DA UNIÃO."
"648";"PLS 500/2015";"PL 2996/2015";"ALTERA A LEI Nº 11.314, DE 3 DE JULHO DE 2006, QUE DISPÕE SOBRE O PRAZO REFERENTE AO APOIO À TRANSFERÊNCIA DEFINITIVA DO DOMÍNIO DA MALHA RODOVIÁRIA FEDERAL PARA OS ESTADOS, PREVISTA NA MEDIDA PROVISÓRIA Nº 82, DE 7 DE DEZEMBRO DE 2002."
"649";"PEC 110/2015";"PEC 150/2015";"ALTERA A ALÍNEA ""A"" DO INCISO IX DO § 2º DO ART. 155 DA CONSTITUIÇÃO FEDERAL, PARA DISPOR QUE INCIDE O IMPOSTO SOBRE OPERAÇÕES RELATIVAS À CIRCULAÇÃO DE MERCADORIAS E SOBRE PRESTAÇÕES DE SERVIÇOS DE TRANSPORTE INTERESTADUAL E INTERMUNICIPAL E DE COMUNICAÇÃO NA ENTRADA DE BEM PROVENIENTE DO EXTERIOR, AINDA QUE A IMPORTAÇÃO SEJA RELATIVA À OPERAÇÃO DE ARRENDAMENTO MERCANTIL COM OU SEM POSSIBILIDADE DE TRANSFERÊNCIA ULTERIOR DE PROPRIEDADE."
"650";"PLS 507/2015";"PL 4073/2015";"INSTITUI O ANO DE 2016 COMO O ANO DO EMPODERAMENTO DA MULHER NA POLÍTICA E NO ESPORTE."
"651";"PLS 513/2015";"PL 4744/2016";"INSCREVE O NOME DE TOBIAS BARRETO DE MENEZES NO LIVRO DOS HERÓIS DA PÁTRIA."
"652";"PLS 514/2015";"PLP 163/2015";"ACRESCENTA §14 AO ARTIGO 3º DA LEI COMPLEMENTAR N° 63, DE 11 DE JANEIRO DE 1990, PARA DISPOR SOBRE O CÁLCULO DO VALOR ADICIONADO DE ENERGIA HIDROELÉTRICA PARA FINS DE REPARTIÇÃO DO PRODUTO DA ARRECADAÇÃO DO IMPOSTO SOBRE A CIRCULAÇÃO DE MERCADORIAS E SERVIÇOS PERTENCENTES AOS MUNICÍPIOS."
"653";"PLS 68/1997";"PL 196/1999";"ALTERA ARTIGOS DA LEI 8448, DE 21 DE JULHO DE 1992.                   
"
"654";"PLS 527/2015";"PL 5609/2016";"CONFERE AO MUNICÍPIO DE PARINTINS, NO ESTADO DO AMAZONAS, O TÍTULO DE CAPITAL NACIONAL DO BOI BUMBÁ."
"655";"PLS 538/2015";"PL 4244/2015";"ALTERA A LEI Nº 12.300, DE 28 DE JULHO DE 2010."
"656";"PLS 540/2015";"PL 4918/2016";"DISPÕE SOBRE A RESPONSABILIDADE DAS SOCIEDADES DE ECONOMIA MISTA E EMPRESAS PÚBLICAS QUE ESPECIFICA, NO ÂMBITO DA UNIÃO, DOS ESTADOS, DO DISTRITO FEDERAL E DOS MUNICÍPIOS, E SOBRE SEU ESTATUTO JURÍDICO."
"657";"PLS 550/2015";"PL 5057/2016";"ALTERA A LEI Nº 9.394, DE 20 DE DEZEMBRO DE 1996, QUE ESTABELECE AS DIRETRIZES E BASES DA EDUCAÇÃO NACIONAL, PARA INCLUIR A POSSIBILIDADE DE MATRÍCULA EM ESCOLAS, SEM APRESENTAÇÃO DE CERTIDÃO DE NASCIMENTO."
"658";"PLS 69/1985";"PL 8341/1986";"CRIA O BALANÇO TRIMESTRAL DE TRANSPORTE AEREO.                        
"
"659";"PLS 554/2015";"PL 4767/2016";"INCLUI PARÁGRAFO ÚNICO NO ART. 88 DA LEI Nº 9.099, DE 26 DE SETEMBRO DE 1995, PARA DISPOR QUE OS CRIMES DE LESÕES CORPORAIS LEVES E CULPOSAS PRATICADOS CONTRA VÍTIMA MENOR DE DEZOITO ANOS OU INCAPAZ COM QUEM O AGENTE CONVIVA OU TENHA CONVIVIDO, OU QUANDO HAJA PREVALÊNCIA DAS RELAÇÕES DOMÉSTICAS, DE COABITAÇÃO OU DE HOSPITALIDADE, ESTARÃO SUJEITOS A AÇÃO PENAL PÚBLICA INCONDICIONADA."
"660";"PLS 69/1991";"PL 2558/1992";"DISPÕE SOBRE A NECROPSIA COMO METODO DE DIAGNOSTICO MEDICO E DE       
INVESTIGAÇÃO MEDICO-LEGAL E DA OUTRAS PROVIDENCIAS.                   
"
"661";"PLS 564/2015";"PL 4997/2016";"ALTERA A LEI Nº 11.664, DE 29 DE ABRIL DE 2008, QUE DISPÕE SOBRE A EFETIVAÇÃO DE AÇÕES DE SAÚDE QUE ASSEGUREM A PREVENÇÃO, A DETECÇÃO, O TRATAMENTO E O SEGUIMENTO DOS CÂNCERES DO COLO UTERINO E DE MAMA, NO ÂMBITO DO SISTEMA ÚNICO DE SAÚDE – SUS, PARA ASSEGURAR A DISPONIBILIZAÇÃO DE EXAME MAMOGRÁFICO A POPULAÇÕES DE DIFÍCIL ACESSO."
"662";"PLS 573/2015";"PL 4998/2016";"ACRESCENTA O ART. 15-A A LEI Nº 7.498, DE 25 DE JUNHO DE 1986, PARA DISPOR SOBRE AS CONDIÇÕES DE REPOUSO DOS PROFISSIONAIS DE ENFERMAGEM DURANTE O HORÁRIO DE TRABALHO."
"663";"PLS 69/1995";"PL 634/1995";"MODIFICA O DECRETO-LEI 2404/87, COM AS ALTERAÇÕES INTRODUZIDAS PELO   
DECRETO-LEI 2414, DE 1988, E PELA LEI 7742, DE 1989, NA PARTE         
REFERENTE A ISENÇÃO DO ADICIONAL AO FRETE PARA RENOVAÇÃO DA MARINHA   
MERCANTE - AFRMM.                                                     
"
"664";"PDS 351/2015";"PDC 57/2015";"APROVA O TEXTO DO TRATADO DE MARRAQUECHE PARA FACILITAR O ACESSO A OBRAS PUBLICADAS ÀS PESSOAS CEGAS, COM DEFICIÊNCIA VISUAL OU COM OUTRAS DIFICULDADES PARA TER ACESSO AO TEXTO IMPRESSO, CONCLUÍDO NO ÂMBITO DA ORGANIZAÇÃO MUNDIAL DA PROPRIEDADE INTERNACIONAL (OMPI), CELEBRADO EM MARRAQUECHE, EM 28 DE JUNHO 2013."
"665";"PLS 584/2015";"PL 3834/2015";"DISPÕE SOBRE O PERCENTUAL E PRAZOS DE ADIÇÃO DE BIODIESEL AO ÓLEO DIESEL COMERCIALIZADO NO TERRITÓRIO NACIONAL, E DÁ OUTRAS PROVIDÊNCIAS."
"666";"PLS 588/2015";"PL 5452/2016";"ACRESCENTA O ART. 225-A AO DECRETO-LEI Nº 2.848, DE 7 DE DEZEMBRO DE 1940 - CÓDIGO PENAL, PARA PREVER CAUSA DE AUMENTO DE PENA PARA O CRIME DE ESTUPRO COMETIDO POR DUAS OU MAIS PESSOAS."
"667";"PLS 69/1999";"PL 2661/2000";"INSTITUI A LINHA OFICIAL DE POBREZA E ESTABELECE QUE O GOVERNO FEDERAL DEVERÁ DEFINIR METAS AO LONGO DO TEMPO DE PROGRESSIVA ERRADICAÇÃO DA POBREZA, DIMINUIÇÃO DE DESIGUALDADES SÓCIO-ECONÔMICAS, E DÁ OUTRAS PROVIDÊNCIAS.
"
"668";"PLS 70/1996";"PL 3731/1997";"DEFINE E REGULA OS MEIOS DE PROVA E PROCEDIMENTOS INVESTIGATÓRIOS, DESTINADOS À PREVENÇÃO E REPRESSÃO DOS CRIMES PRATICADOS POR ORGANIZAÇÕES CRIMINOSAS."
"669";"PLS 607/2015";"PL 4768/2016";"DISPÕE SOBRE O EXERCÍCIO DA PROFISSÃO DA DANÇA."
"670";"PLS 615/2015";"PL 4594/2016";"INSTITUI O DIA NACIONAL DO COMBATE AO PRECONCEITO ÀS PESSOAS COM NANISMO."
"671";"PLS 71/1996";"PL 2535/1996";"DENOMINA A REFINARIA DE MANAUS - REMAN COMO REFINARIA ISAAC           
BENAYON SABBA - RIBEN.                                                
"
"672";"PEC 137/2015";"PEC 200/2016";"ACRESCENTA § 1º-A AO ART. 156 DA CONSTITUIÇÃO FEDERAL PARA PREVER A NÃO INCIDÊNCIA SOBRE TEMPLOS DE QUALQUER CULTO DO IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA (IPTU), AINDA QUE AS ENTIDADES ABRANGIDAS PELA IMUNIDADE TRIBUTÁRIA SEJAM APENAS LOCATÁRIAS DO BEM IMÓVEL."
"673";"PLS 632/2015";"PL 4075/2015";"INSTITUI O DIA NACIONAL DE LUTA CONTRA A ELA - ESCLEROSE LATERAL AMIOTRÓFICA."
"674";"PLS 635/2015";"PL 5460/2016";"DETERMINA QUE O SISTEMA ÚNICO DE SAÚDE (SUS) OFEREÇA TRATAMENTO DE IMPLANTE POR CATETER DE PRÓTESE VALVAR AÓRTICA."
"675";"PLS 72/1995";"PL 1238/1995";"ALTEA A LEI Nº 5.809, DE 10 DE OUTUBRO DE 1972, QUE DISPÕE SOBRE A RETRIBUIÇÃO E DIREITOS DO PESSOAL CIVIL E MILITAR EM SERVIÇO DA UNIÃO E DÁ OUTRAS PROVIDÊNCIAS.                               
"
"676";"PLS 638/2015";"PL 4745/2016";"DENOMINA “RODOVIA GOVERNADOR RONALDO CUNHA LIMA” O TRECHO DA BR 104 COMPREENDIDO NO ESTADO DA PARAÍBA."
"677";"PLS 640/2015";"PL 4074/2015";"ALTERA O ART. 2º DA LEI Nº 9.294, DE 15 DE JULHO DE 1996, E O ART. 243 DA LEI Nº 8.069, DE 13 DE JULHO DE 1990, PARA VEDAR O USO DE PRODUTO FUMÍGENO DERIVADO DO TABACO EM VEÍCULOS AUTOMOTORES, PÚBLICOS OU PRIVADOS, QUANDO NELES ESTEJAM GESTANTES OU CRIANÇAS E ADOLESCENTES E TIPIFICAR TAL CONDUTA COMO CRIME."
"678";"PLS 72/1996";"PL 2090/1996";"DENOMINA 'PROFESSOR POTIGUAR MATOS' A ESCOLA TECNICA FEDERAL DE       
PERNAMBUCO - UNIDADE DE ENSINO DESCENTRALIZADO - PESQUEIRA.           
"
"679";"PLS 655/2015";"PL 5462/2016";"ALTERA AS LEIS Nº 6.360, DE 23 DE SETEMBRO DE 1976, QUE DISPÕE SOBRE A VIGILÂNCIA SANITÁRIA A QUE FICAM SUJEITOS OS MEDICAMENTOS, AS DROGAS, OS INSUMOS FARMACÊUTICOS E CORRELATOS, COSMÉTICOS, SANEANTES E OUTROS PRODUTOS, E DÁ OUTRAS PROVIDÊNCIAS, E Nº 9.782, DE 23 DE JANEIRO DE 1999, QUE DEFINE O SISTEMA NACIONAL DE VIGILÂNCIA SANITÁRIA, CRIA A AGÊNCIA NACIONAL DE VIGILÂNCIA SANITÁRIA, E DÁ OUTRAS PROVIDÊNCIAS, PARA DAR TRANSPARÊNCIA E PREVISIBILIDADE AO PROCESSO DE CONCESSÃO E RENOVAÇÃO DO REGISTRO DE MEDICAMENTOS E DE ALTERAÇÕES PÓS-REGISTRO."
"680";"PLS 656/2015";"PL 5074/2016";"DISPÕE SOBRE A INVESTIGAÇÃO CRIMINAL E A OBTENÇÃO DE MEIOS DE PROVA NOS CRIMES PRATICADOS POR INTERMÉDIO DE CONEXÃO OU USO DE INTERNET."
"681";"PLS 658/2015";"PL 4999/2016";"ALTERA A LEI Nº 8.213, DE 24 DE JULHO DE 1991, PARA ESTABELECER QUE O PAGAMENTO DO SALÁRIO-MATERNIDADE, EM RELAÇÃO ÀS MICROEMPRESAS E EMPRESAS DE PEQUENO PORTE, SEJA FEITO DIRETAMENTE PELA PREVIDÊNCIA SOCIAL."
"682";"PLS 73/1991";"PL 2699/1992";"DISPÕE SOBRE OS CRIMES DE SONEGAÇÃO FISCAL E DE APROPRIAÇÃO           
INDEBITA DE TRIBUTOS E DA OUTRAS PROVIDENCIAS.                        
"
"683";"PLS 663/2015";"PL 5067/2016";"ALTERA A LEI Nº 9.605, DE 12 DE FEVEREIRO DE 1998, PARA DETERMINAR QUE AS MULTAS POR INFRAÇÃO AMBIENTAL, EM SITUAÇÃO DE EMERGÊNCIA OU ESTADO DE CALAMIDADE PÚBLICA, PROVOCADOS POR DESASTRES AMBIENTAIS, SEJAM REVERTIDAS, EM SUA TOTALIDADE, PARA AS REGIÕES AFETADAS."
"684";"PEC 156/2015";"PEC 212/2016";"INSTITUI NOVO REGIME ESPECIAL DE PAGAMENTO DE PRECATÓRIOS NO ATO DAS DISPOSIÇÕES CONSTITUCIONAIS TRANSITÓRIAS."
"685";"PLS 74/1998";"PL 4571/1998";"ALTERA A REDAÇÃO DO ART. 108 DA LEI 9503, DE 1997, QUE INSTITUI       
O CODIGO DE TRANSITO BRASILEIRO, PARA O FIM DE INCLUIR NA             
EXCEPCIONALIDADE PREVISTA PARA O TRANSPORTE DE PASSAGEIROS EM         
VEICULO DE CARGA OU MISTO A HIPOTESE DE AUMENTO SAZONAL DA DEMANDA    
POR TRANSPORTE COLETIVO DE PASSAGEIRO.                                
"
"686";"PLS 666/2015";"PL 5751/2016";"ALTERA A LEI Nº 6.567, DE 24 DE SETEMBRO DE 1978, PARA INCLUIR A EXPLORAÇÃO DE ROCHAS ORNAMENTAIS NO REGIME ESPECIAL DE LICENCIAMENTO, OU DE AUTORIZAÇÃO E CONCESSÃO."
"687";"PEC 160/2015";"PEC 74/2015";"INCLUI OS §§ 13, 14 E 15 NO ART. 37 DA CONSTITUIÇÃO FEDERAL, PARA DISPOR SOBRE O RECRUTAMENTO DE DIRETORES DE AGÊNCIAS REGULADORAS E LIMITAR A QUANTIDADE DE CARGOS EM COMISSÃO NESSAS ENTIDADES."
"688";"PLS 75/1989";"PL 4578/1990";"INDICA OS CARGOS, REFERIDOS NO ARTIGO 84, INCISO XIV, DA              
CONSTITUIÇÃO FEDERAL, CUJOS ATOS DE NOMEAÇÃO, PELO PRESIDENTE DA      
REPUBLICA, DEPENDEM DE PREVIA AUTORIZAÇÃO PELO SENADO FEDERAL.        
"
"689";"PLS 75/1999";"PL 3009/2000";"REVOGA O CAPUT DO ARTIGO 83 DA LEI 9430, DE 27 DE DEZEMBRO DE 1996.   
"
"690";"PLS 8/2016";"PL 5000/2016";"INSTITUI A POLÍTICA NACIONAL DE INFORMAÇÕES ESTATÍSTICAS RELACIONADAS À VIOLÊNCIA CONTRA A MULHER."
"691";"PLS 9/2016";"PL 5001/2016";"ALTERA A LEI Nº 11.340, DE 7 DE AGOSTO DE 2006 (LEI MARIA DA PENHA), PARA ESTABELECER A MEDIDA PROTETIVA DE FREQUÊNCIA A CENTRO DE EDUCAÇÃO E REABILITAÇÃO DO AGRESSOR."
"692";"PLS 76/1993";"PL 4511/1994";"DISPÕE SOBRE A OBRIGATORIEDADE DE INCLUIR NA NOTA FISCAL O VALOR DO   
FRETE DO TRANSPORTE DE COMBUSTIVEIS.                                  
"
"693";"PDS 5/2016";"PDC 328/2016";"SUSTA A RESOLUÇÃO Nº 4.452, DE 17 DE DEZEMBRO DE 2015, DO CONSELHO MONETÁRIO NACIONAL, QUE DEFINE OS ENCARGOS FINANCEIROS E O BÔNUS DE ADIMPLÊNCIA DAS OPERAÇÕES REALIZADAS COM RECURSOS DOS FUNDOS CONSTITUCIONAIS DE FINANCIAMENTO PARA O PERÍODO DE 1º DE JANEIRO DE 2016 A 31 DE DEZEMBRO DE 2016."
"694";"PLS 28/2016";"PL 5659/2016";"ALTERA AS LEIS NOS 8.080, DE 19 DE SETEMBRO DE 1990 (LEI ORGÂNICA DA SAÚDE), E 13.123, DE 20 DE MAIO DE 2015 (MARCO LEGAL DA BIODIVERSIDADE), PARA DISPOR SOBRE O ENVIO E A REMESSA, AO EXTERIOR, DE AMOSTRA QUE CONTENHA INFORMAÇÃO DE ORIGEM GENÉTICA, EM SITUAÇÕES EPIDEMIOLÓGICAS QUE CARACTERIZEM EMERGÊNCIA EM SAÚDE PÚBLICA."
"695";"PDS 2/2016";"PDC 324/2016";"APROVA A PROGRAMAÇÃO MONETÁRIA PARA O 1º TRIMESTRE DE 2015."
"696";"PDS 3/2016";"PDC 325/2016";"APROVA A PROGRAMAÇÃO MONETÁRIA PARA O 2º TRIMESTRE DE 2015."
"697";"PDS 4/2016";"PDC 326/2016";"APROVA A PROGRAMAÇÃO MONETÁRIA PARA O 3º TRIMESTRE DE 2015."
"698";"PEC 3/2016";"PEC 199/2016";"ALTERA O ART. 31 DA EMENDA CONSTITUCIONAL Nº 19, DE 4 DE JUNHO DE 1998, PARA PREVER A INCLUSÃO, EM QUADRO, EM EXTINÇÃO, DA ADMINISTRAÇÃO PÚBLICA FEDERAL, DA PESSOA QUE HAJA MANTIDO VÍNCULO OU RELAÇÃO DE TRABALHO, EMPREGATÍCIA, ESTATUTÁRIA OU FUNCIONAL, COM O ESTADO OU O EX-TERRITÓRIO DO AMAPÁ OU O DE RORAIMA, NA FASE DE INSTALAÇÃO DESSAS UNIDADES FEDERADAS, SEM PREJUÍZO DAS DEMAIS PROVIDÊNCIAS DADAS."
"699";"PDS 6/2016";"PDC 244/2015";"APROVA O TEXTO DO PROTOCOLO DE EMENDA AO ACORDO CONSTITUTIVO DA ORGANIZAÇÃO MUNDIAL DO COMÉRCIO, ADOTADO PELO CONSELHO GERAL DA ORGANIZAÇÃO MUNDIAL DO COMÉRCIO POR DECISÃO DE 27 DE NOVEMBRO DE 2014, JUNTAMENTE COM SEU ANEXO, O ACORDO SOBRE A FACILITAÇÃO DE COMÉRCIO, ADOTADO PELOS MEMBROS DA OMC NA IX CONFERÊNCIA MINISTERIAL, REALIZADA EM BALI, INDONÉSIA, EM 7 DE DEZEMBRO DE 2013."
"700";"PDS 7/2016";"PDC 327/2016";"APROVA A PROGRAMAÇÃO MONETÁRIA PARA O 4º TRIMESTRE DE 2015."
"701";"PDS 8/2016";"PDC 243/2015";"APROVA O TEXTO DOS ESTATUTOS DO INSTITUTO INTERNACIONAL PARA A DEMOCRACIA E A ASSISTÊNCIA ELEITORAL - IDEA, COM SEDE EM ESTOCOLMO, SUÉCIA, COM VISTAS À ADESÃO DO BRASIL AO INSTITUTO."
"702";"PLS 77/1981";"PL 8290/1986";"INTRODUZ ALTERAÇÃO NA CONSOLIDAÇÃO DAS LEIS DO TRABALHO.              
"
"703";"PLS 77/1989";"PL 4245/1989";"ALTERA A LEGISLAÇÃO DO IMPOSTO DE RENDA E DA OUTRAS PROVIDENCIAS.     
"
"704";"PLS 75/2016";"PL 5461/2016";"ALTERA A LEI Nº 8.069, DE 13 DE JULHO DE 1990, QUE DISPÕE SOBRE O ESTATUTO DA CRIANÇA E DO ADOLESCENTE E DÁ OUTRAS PROVIDÊNCIAS, PARA ASSEGURAR O DIREITO DE AS GESTANTES RECEBEREM GRATUITAMENTE REPELENTE DO MOSQUITO AEDES AEGYPTI."
"705";"PLS 77/1991";"PL 2893/1992";"DISPÕE SOBRE A ELEIÇÃO DE PRESIDENTE E VICE-PRESIDENTE DA REPUBLICA   
PELO CONGRESSO NACIONAL E DA OUTRAS PROVIDENCIAS.                     
"
"706";"PLS 78/1992";"PL 4017/1993";"PROIBE A EXPORTAÇÃO DE MADEIRA BRUTA E DA OUTRAS PROVIDENCIAS.        
"
"707";"PLS 78/1996";"PL 3796/1997";"DISPÕE SOBRE A NOMEAÇÃO DO PRESIDENTE E DIRETORES DA COMISSÃO DE      
VALORES MOBILIARIOS - CVM.                                            
"
"708";"PLS 79/1988";"PL 6002/1990";"DISPÕE SOBRE O MANDADO DE INJUNÇÃO.                                   
"
"709";"PLS 79/1999";"PL 4486/2001";"ACRESCENTA PARAGRAFO UNICO AO ARTIGO 15 DA LEI 6515, DE 26 DE         
DEZEMBRO DE 1977 (LEI DO DIVORCIO) E DA NOVA REDAÇÃO AO INCISO VII    
DO ARTIGO 888 DA LEI 5869, DE 11 DE JANEIRO DE 1973 (CODIGO DE        
PROCESSO CIVIL), PARA ESTENDER AOS AVOS O DIREITO DE VISITA AOS       
PROPRIOS NETOS.                                                       
"
"710";"PLS 80/1995";"PL 1290/1995";"ALTERA A LEI 6360, DE 23 DE SETEMBRO DE 1976, QUE DISPÕE SOBRE A      
VIGILANCIA SANITARIA A QUE FICAM SUJEITOS OS MEDICAMENTOS, AS         
DROGAS, OS INSUMOS FARMACEUTICOS E CORRELATOS, COSMETICOS,            
SANEANTES E OUTROS PRODUTOS, E DA OUTRAS PROVIDENCIAS.                
"
"711";"PLS 80/1996";"PL 3056/1997";"DISPÕE SOBRE A PRODUÇÃO, A UTILIZAÇÃO E A COMERCIALIZAÇÃO NO          
TERRITORIO BRAILEIRO DE SUBSTANCIAS QUIMICAS DO GRUPO DOS             
CLOROFLUORCARBONOS (CFC).                                             
"
"712";"PLS 80/1998";"PLP 242/1998";"AUTORIZA O PODER EXECUTIVO A CRIAR A REGIÃO INTEGRADA DA GRANDE       
TERESINA E INSTITUIR O PROGRAMA ESPECIAL DE DESENVOLVIMENTO DA        
GRANDE TERESINA, NO ESTADO DO PIAUI E DA OUTRAS                       
PROVIDENCIAS.  COMPLEMENTAR.                                          
"
"713";"SCD 4/2016";"PL 2290/2015";"ALTERA A LEI Nº 11.445, DE 5 DE JANEIRO DE 2007, QUE ESTABELECE DIRETRIZES NACIONAIS PARA O SANEAMENTO BÁSICO, PARA CRIAR O REGIME ESPECIAL DE INCENTIVOS PARA O DESENVOLVIMENTO DO SANEAMENTO BÁSICO - REISB, COM O OBJETIVO DE ESTIMULAR A PESSOA JURÍDICA PRESTADORA DE SERVIÇOS PÚBLICOS DE SANEAMENTO BÁSICO A AUMENTAR SEU VOLUME DE INVESTIMENTOS, POR MEIO DA CONCESSÃO DE CRÉDITOS RELATIVOS À CONTRIBUIÇÃO PARA O PROGRAMA DE INTEGRAÇÃO SOCIAL - PIS E PARA O PROGRAMA DE FORMAÇÃO DO PATRIMÔNIO DO SERVIDOR PÚBLICO - PASEP E À CONTRIBUIÇÃO PARA FINANCIAMENTO DA SEGURIDADE SOCIAL - COFINS.

"
"714";"PLS 81/1983";"PL 8326/1986";"ESTABELECE OBRIGATORIEDADE DE SEGURO DE CREDITO PARA AS OPERAÇÕES     
QUE INDICA.                                                           
"
"715";"PLS 81/1988";"PL 4241/1989";"ESTABELECE, NA FORMA DO ARTIGO 153, PARAGRAFO SEGUNDO, ITEM II,       
DA CONSTITUIÇÃO FEDERAL, OS TERMOS E LIMITES DA IMUNIDADE FISCAL DAS  
PENSÕES E DOS PROVENTOS PERCEBIDOS PELOS MAIORES DE 65 (SESSENTA E    
CINCO) ANOS DE IDADE.                                                 
"
